904371	Milena Vukotic	1935	-1	actress,miscellaneous
904625	Thomas Vámos	1938	-1	cinematographer,director,writer
904839	Tuto Vázquez	1947	2010	actor
905152	Lilly Wachowski	1967	-1	writer,producer,director
905154	Lana Wachowski	1965	-1	writer,producer,director
905160	Robert D. Wachs	1940	2013	producer,writer
905163	Patrick Wachsberger	1951	-1	producer,assistant_director,miscellaneous
905178	Jan Wachtel	-1	-1	actor
905186	Waddy Wachtel	1947	-1	soundtrack,composer,music_department
905311	Justine Waddell	1975	-1	actress,director,writer
905351	Gonçalo Waddington	1977	-1	actor,writer,director
905373	Adam Wade	1935	-1	actor,soundtrack
905458	Kevin Wade	1954	-1	producer,writer,actor
905498	Robert Wade	1962	-1	writer,producer
905515	Stuart Wade	1971	-1	actor
905592	Jeff Wadlow	1976	-1	producer,writer,director
905616	Chris Wadsworth	-1	-1	editor,editorial_department,producer
905676	Ana Wagener	1962	-1	actress,soundtrack,miscellaneous
905697	Tony Wager	1932	1990	actor,miscellaneous,writer
905709	Walter Wager	1924	2004	writer
905818	Bruce Wagner	1954	-1	writer,producer,actor
905858	David Wagner	-1	-1	actor,writer,camera_department
905957	John Wagner	1949	-1	writer,producer
906004	Maria Wagner	-1	-1	director
906048	Paula Wagner	1946	-1	producer,miscellaneous,actress
906301	Robert Wahlberg	1967	-1	producer,actor
906357	Toni Wahlström	-1	-1	actor,stunts
906476	David Wain	1969	-1	writer,actor,producer
906525	Loudon Wainwright III	1946	-1	actor,soundtrack,music_department
906548	Rupert Wainwright	1961	-1	director,writer,producer
906618	Malcolm Waite	1892	1949	actor
906686	Akiko Wakabayashi	1941	-1	actress
906756	Amr Waked	1973	-1	actor,producer,director
906814	Kent L. Wakeford	-1	-1	cinematographer,camera_department
906824	Stephen Wakelam	-1	-1	writer
906993	Andrew Wald	1946	-1	producer
907267	Ernst Waldow	1893	1964	actor
907296	Gy Waldron	-1	-1	writer,miscellaneous,producer
907439	Werner Walian	-1	-1	producer,miscellaneous,production_manager
907443	Sylvia Waliga	-1	-1	editor,producer,editorial_department
907504	Alice Walker	1944	-1	writer,producer,miscellaneous
907548	Benjamin Walker	1982	-1	actor,soundtrack
907708	Eamonn Walker	1962	-1	actor,soundtrack
907742	Galen Walker	-1	-1	sound_department,producer,production_manager
907858	Jimmie Walker	1947	-1	actor,writer,soundtrack
907869	John Walker	1956	-1	producer,actor,writer
907900	Joseph Walker	1892	1985	cinematographer,camera_department
907929	Keith Walker	1935	1996	actor,writer
907999	Mandy Walker	1963	-1	cinematographer,camera_department,assistant_director
908094	Paul Walker	1973	2013	actor,producer,miscellaneous
908107	Pete Walker	-1	-1	sound_department,composer
908153	Robert Walker	1918	1951	actor,soundtrack
908323	Anne Walker-McBay	-1	-1	producer,casting_director,production_manager
908413	James E. Wall	1917	2010	actor
908587	Craig David Wallace	-1	-1	director,producer,writer
908620	Earl W. Wallace	-1	-1	writer,miscellaneous,producer
908624	Edgar Wallace	1875	1932	writer,director,producer
908753	Lew Wallace	1827	1905	writer
908807	Pamela Wallace	-1	-1	writer,producer
908824	Randall Wallace	1949	-1	writer,producer,director
908833	Rick Wallace	1948	-1	producer,director,assistant_director
908890	Tommy Lee Wallace	1949	-1	director,writer,actor
908914	Dee Wallace	1948	-1	actress,producer,miscellaneous
908919	Eli Wallach	1915	2014	actor,producer,miscellaneous
909063	Leslie Waller	1923	2007	writer
909077	Robert James Waller	1939	2017	writer
909144	David Walliams	1971	-1	actor,writer,producer
909434	Lennart Wallén	1914	1967	editor,assistant_director,director
909508	Carrie Walrond Hood	-1	-1	actress,producer,director
909556	Bill Walsh	1913	1975	producer,writer,music_department
909564	Bob Walsh	-1	-1	director,producer,editor
909629	Enda Walsh	1967	-1	writer,director,actor
909638	Fran Walsh	1959	-1	writer,casting_department,producer
909768	Matt Walsh	1964	-1	actor,writer,producer
910052	Magdalene St. Michaels	1957	-1	actress,miscellaneous
910181	Barbara Walters	1929	-1	producer,writer,actress
910230	Gary Michael Walters	-1	-1	producer,executive
910237	Graham Walters	-1	-1	visual_effects,producer,production_manager
910241	Happy Walters	-1	-1	music_department,producer,actor
910278	Julie Walters	1950	-1	actress,soundtrack
910559	Mark Walton	1968	-1	art_department,actor,writer
910607	Christoph Waltz	1956	-1	actor,director,soundtrack
910800	Michael Wandmacher	1967	-1	composer,music_department,soundtrack
910841	Bin Wang	-1	-1	writer,miscellaneous,producer
910924	Hui-Ling Wang	-1	-1	writer,actress,soundtrack
910947	Faye Wong	1969	-1	actress,soundtrack,music_department
910996	Nathan Wang	1956	-1	composer,music_department,soundtrack
911061	Wayne Wang	1949	-1	director,producer,writer
911173	Thomas Wanker	1973	-1	composer,music_department,soundtrack
911307	Cotton Warburton	1911	1982	editor,actor
911320	Patrick Warburton	1964	-1	actor,producer,soundtrack
911422	Brian Ward	-1	-1	writer,director,producer
911486	David S. Ward	1945	-1	writer,director,miscellaneous
911542	Fred Ward	1942	-1	actor,soundtrack,producer
911568	Harry Ward	-1	-1	actor
911599	Jay Ward	1920	1989	producer,writer,director
911677	Lalla Ward	1951	-1	actress,soundtrack
911722	Matt Ward	-1	-1	producer,writer,miscellaneous
911910	Vincent Ward	1956	-1	director,writer,actor
911976	Zdzislaw Wardejn	1940	-1	actor
912001	Jack Warden	1920	2006	actor,soundtrack
912224	Régis Wargnier	1948	-1	writer,director,assistant_director
912403	Aron Warner	-1	-1	producer,actor,miscellaneous
912491	Jack L. Warner	1892	1978	producer,production_manager,miscellaneous
912536	Mark Warner	-1	-1	editor,editorial_department
912568	Richard Warner	1911	1989	actor
912726	Tony Warren	1937	2016	writer,actor
912938	Marc Warren	1967	-1	actor,soundtrack
912965	Mervyn Warren	1964	-1	music_department,soundtrack,composer
913149	Edward Warschilka	1928	2004	editor,editorial_department,sound_department
913234	Edmond Warwick	1907	1989	actor
913300	David Wasco	-1	-1	production_designer,art_department,actor
913346	Deric Washburn	-1	-1	writer
913460	Isaiah Washington	1963	-1	actor,producer,soundtrack
913465	Jascha Washington	1989	-1	actor
913475	John David Washington	1984	-1	actor,producer
913488	Kerry Washington	1977	-1	actress,producer,soundtrack
913502	Manner Washington	-1	-1	actor
913558	Machiko Washio	1949	-1	actress
913670	Dale Wasserman	1914	2008	writer,soundtrack,miscellaneous
913738	Craig Wasson	1954	-1	actor,soundtrack,writer
913822	Ken Watanabe	1959	-1	actor,producer,director
913829	Kunio Watanabe	1899	1981	director,writer,actor
913871	Takashi Watanabe	-1	-1	cinematographer,director
913873	Takayoshi Watanabe	-1	-1	director,assistant_director,writer
913885	Toshiyuki Watanabe	1955	-1	composer,soundtrack,actor
913898	Yuki Watanabe	1981	-1	actress,camera_department
914058	Daniel Waters	1962	-1	writer,producer,director
914134	Mark Waters	1964	-1	director,producer,writer
914166	Roger Waters	1943	-1	soundtrack,composer,music_department
914240	Ian Watkin	1940	2016	actor,writer
914308	Gordon Watkins	-1	-1	producer,miscellaneous,writer
914362	Maurine Dallas Watkins	1896	1969	writer
914433	Colin Watkinson	-1	-1	cinematographer,camera_department,visual_effects
914455	Leonor Watling	1975	-1	actress,soundtrack,music_department
914491	Alberta Watson	1955	2015	actress,soundtrack
914612	Emma Watson	1990	-1	actress,soundtrack,producer
914615	Eric Watson	-1	-1	producer,director,writer
914668	Ian Watson	-1	-1	writer,miscellaneous
914709	John Watson	-1	-1	producer,writer,miscellaneous
914797	Mervyn Watson	1945	-1	producer,actor,writer
914806	Mills Watson	1940	-1	actor
914844	Reg Watson	-1	-1	writer,producer,director
915192	Liz Watts	-1	-1	producer,miscellaneous,cinematographer
915208	Naomi Watts	1968	-1	actress,producer,soundtrack
915226	Robert Watts	1938	-1	producer,production_manager,assistant_director
915304	Scott Waugh	-1	-1	stunts,producer,actor
915397	Mark Waxman	-1	-1	producer,writer
915458	Damon Wayans Jr.	1982	-1	actor,writer,miscellaneous
915465	Shawn Wayans	1971	-1	actor,writer,music_department
915468	Kristina Wayborn	1950	-1	actress
915593	Keith Wayne	1945	1995	actor
915637	Sarah Wayne Callies	1977	-1	actress,writer,soundtrack
915819	Brooklyn Weaver	-1	-1	producer,manager,miscellaneous
915865	Jacki Weaver	1947	-1	actress,soundtrack
915989	Hugo Weaving	1960	-1	actor,soundtrack,producer
916047	Charles Webb	1939	-1	writer
916050	Chloe Webb	1956	-1	actress,soundtrack
916139	James R. Webb	1910	1974	writer
916260	Robert Christopher Webb	-1	-1	cinematographer,camera_department,actor
916298	Simon Webb	1966	-1	editor,miscellaneous,actor
916424	Peter Webber	1968	-1	director,editor,producer
916617	Jake Weber	1964	-1	actor,soundtrack
916675	Marco Weber	-1	-1	writer,producer,director
916811	Peggy Webling	1871	1949	writer
916849	Chris Webster	-1	-1	production_designer,art_department
916883	Ferris Webster	1912	1989	editor,editorial_department,actor
916986	Paul Webster	1952	-1	producer,production_manager,miscellaneous
917059	Nick Wechsler	-1	-1	producer,writer
917066	David Wechter	1956	-1	producer,director,writer
917088	Konstantin Wecker	1947	-1	actor,composer,music_department
917188	Chris Wedge	1957	-1	actor,producer,director
917208	Craig Wedren	-1	-1	composer,music_department,soundtrack
917224	Egbert Jan Weeber	1981	-1	actor,soundtrack,writer
917229	Devlin Weed	-1	-1	actor,director
917251	Onno Weeda	-1	-1	camera_department,cinematographer,miscellaneous
917347	Perdita Weeks	1985	-1	actress
917380	Deborah Weems	1950	1978	actress
917523	Lisa Wegner	-1	-1	actress,producer,director
917833	Herman Weigel	1950	-1	writer,producer,director
917942	Dan Weil	-1	-1	production_designer,art_director,art_department
918083	Len Wein	1948	2017	writer,actor,miscellaneous
918334	Scott Weinger	1975	-1	actor,producer,writer
918339	Herschel Weingrod	1947	-1	writer,producer,director
918348	Horst Weinheimer	1930	2017	actor
918424	Bob Weinstein	1954	-1	producer,writer,music_department
918434	David Z. Weinstein	-1	-1	writer,assistant_director,miscellaneous
918456	Lisa Weinstein	-1	-1	producer,miscellaneous
918463	Paula Weinstein	1945	-1	producer,executive
918482	Charles Weinstock	-1	-1	producer,executive
918518	Fred Weintraub	1928	2017	producer,writer,miscellaneous
918573	Benjamin Weir	-1	-1	actor
918694	David Weisbart	1915	1967	producer,editor,writer
918711	David Weisberg	-1	-1	writer,actor,soundtrack
918733	Andrew Weisblum	-1	-1	editorial_department,editor,visual_effects
918833	Michele Weisler	-1	-1	producer,production_manager,miscellaneous
918861	Matthew Weisman	-1	-1	miscellaneous,writer,producer
918866	Ned Weisman	-1	-1	editor,editorial_department,actor
918873	Sam Weisman	-1	-1	director,actor,producer
918955	David N. Weiss	-1	-1	writer,producer,miscellaneous
919154	Robert K. Weiss	-1	-1	producer,writer,miscellaneous
919289	David Weissman	-1	-1	writer,producer,actor
919363	Chris Weitz	1969	-1	producer,writer,miscellaneous
919369	Paul Weitz	1965	-1	producer,writer,director
919514	Bo Welch	1951	-1	production_designer,director,art_director
919525	Christopher Evan Welch	1965	2013	actor
919761	Juliette Welfling	-1	-1	editor,editorial_department,sound_department
919860	David Weller	-1	-1	production_designer,art_director,art_department
919925	Halsted Welles	1906	1990	writer,producer
920108	Audrey Wells	1960	2018	writer,director,producer
920229	H.G. Wells	1866	1946	writer,actor
920274	John Wells	1956	-1	producer,writer,director
920425	Simon Wells	1961	-1	animation_department,director,art_department
920460	Vernon Wells	1945	-1	actor,producer,writer
920543	Irvine Welsh	1958	-1	writer,actor,producer
920859	Gina Wendkos	-1	-1	writer,producer,miscellaneous
920958	Ralf Wengenmayr	1965	-1	composer,music_department
920992	David Wenham	1965	-1	actor,producer,director
920993	Jane Wenham	1927	2018	actress
921013	Richard Wenk	1956	-1	writer,director,producer
921023	Alan Wenkus	-1	-1	writer,producer,director
921040	Fritz Wenneis	1889	1969	composer,music_department,soundtrack
921044	Klaus Wennemann	1940	2000	actor
921131	Martha Wentworth	1889	1974	actress,soundtrack
921222	Clifford Werber	-1	-1	producer,executive
921296	Lotte Werkmeister	1885	1970	actress
921305	Lars Johan Werle	1926	2001	composer
921464	Peter Werner	1947	-1	director,producer,actor
921516	Barry Wernick	-1	-1	producer,writer,miscellaneous
921521	Ilana Wernick	-1	-1	producer,writer,miscellaneous
921532	Otto Wernicke	1893	1965	actor,director,soundtrack
921853	Charles B. Wessler	-1	-1	producer,miscellaneous,director
921941	Billy West	1892	1975	actor,producer,director
921942	Billy West	1952	-1	actor,soundtrack,music_department
922024	Dean Teaster	1957	-1	actor,producer,miscellaneous
922035	Dominic West	1969	-1	actor,director,producer
922136	Jemima West	1987	-1	actress
922150	John West	1971	-1	actor,director,composer
922210	Madeleine West	1979	-1	actress,camera_department,miscellaneous
922279	Palmer West	-1	-1	producer,executive
922342	Shane West	1978	-1	actor,producer,soundtrack
922346	Simon West	1961	-1	producer,director,actor
922520	Robert Jan Westdijk	1964	-1	director,writer,editor
922563	Travis Wester	1977	-1	actor,director,writer
922761	Peter Westheimer	-1	-1	composer
922799	Donald E. Westlake	1933	2008	writer,actor
922806	Nigel Westlake	1958	-1	composer,music_department,soundtrack
922903	Wash Westmoreland	1966	-1	director,writer,assistant_director
922927	Celia Weston	1951	-1	actress
923118	James Duhamel	-1	-1	composer,sound_department,music_department
923319	Norman Wexler	1926	1999	writer
923646	Jim Wheat	1952	-1	writer,producer,director
923736	Joss Whedon	1964	-1	writer,producer,director
923753	Barbara Wheeldon	1939	2013	actress
923839	Hugh Wheeler	1912	1987	writer,actor,miscellaneous
923847	John W. Wheeler	-1	-1	editor,miscellaneous,editorial_department
923928	Nicola Wheeler	1974	-1	actress
923980	William Wheeler	1967	-1	producer,writer
924009	Alison Whelan	-1	-1	actress
924154	Shea Whigham	1969	-1	actor
924210	Ben Whishaw	1980	-1	actor,soundtrack,music_department
924222	Martin Whist	-1	-1	production_designer,art_director,art_department
924226	Larry Whistler	1951	-1	actor
924249	Christine Whitaker	-1	-1	producer
924275	Jim Whitaker	1970	-1	cinematographer,camera_department,miscellaneous
924508	Betty White	1922	-1	actress,producer,soundtrack
924544	Brent White	-1	-1	editor,editorial_department,actor
924754	E.B. White	1899	1985	writer,actor
924991	John White	-1	-1	production_designer,art_director
925074	Kevin White	-1	-1	writer,producer,miscellaneous
925096	Lari White	1965	2018	actress,soundtrack
925137	Lionel White	1905	1985	writer
925214	Michael White	1936	2016	producer,miscellaneous,actor
925220	Michael Jai White	1967	-1	actor,writer,producer
925232	Michole Briana White	1969	-1	actress
925234	Mike White	1970	-1	writer,producer,actor
925276	Noni White	-1	-1	actress,writer,miscellaneous
925380	Robb White	1909	1990	writer,actor,producer
925482	Stiles White	-1	-1	special_effects,writer,producer
925493	T.H. White	1906	1964	writer,soundtrack
925682	Ted Whitehead	1933	-1	writer,actor
925685	Geoffrey Whitehead	1939	-1	actor
925916	Charles Malik Whitfield	1972	-1	actor,producer
925930	June Whitfield	1925	2018	actress,soundtrack,miscellaneous
925943	Mitchell Whitfield	1964	-1	actor,soundtrack
925966	Bradley Whitford	1959	-1	actor,producer,writer
926165	Mae Whitman	1988	-1	actress,soundtrack,art_department
926183	Stuart Whitman	1928	-1	actor,soundtrack,miscellaneous
926202	Margaret Whitmer	-1	-1	producer,assistant_director
926228	Dean Whitmore	1921	1972	director,producer,assistant_director
926458	Stephen Whittaker	1947	2003	actor,director,assistant_director
926525	Jack Whittingham	1910	1972	writer,producer
926592	Margaret Whitton	1949	2016	actress,producer,director
926727	Cormac Wibberley	1959	-1	writer,producer
926729	Marianne Wibberley	1965	-1	writer,producer,actress
926824	Douglas Wick	-1	-1	producer,writer,executive
927042	James Widdoes	1953	-1	director,producer,actor
927074	Gregory Widen	-1	-1	writer,producer,director
927145	Ellen Widmann	1894	1985	actress
927240	Robert Wieckiewicz	1967	-1	actor,soundtrack
927270	Max Wiedemann	1977	-1	producer,miscellaneous,executive
927366	Don Wiegmann	-1	-1	camera_department,editor
927467	Conrad Wiene	1878	1934	director,writer,actor
927812	Wiley Wiggins	1976	-1	actor,animation_department,editor
927833	Paul Wight	1972	-1	actor
927865	Jennifer Wigmore	1967	-1	actress
927880	Lionel Wigram	1962	-1	producer,writer,miscellaneous
928134	James Wilby	1958	-1	actor,soundtrack
928361	Katy Wild	1940	-1	actress
928431	Dee Dee Wilde	1946	-1	actress,miscellaneous
928444	Hagar Wilde	1905	1971	writer
928492	Oscar Wilde	1854	1900	writer,soundtrack
928642	Thornton Wilder	1897	1975	writer
928742	Mannin de Wildt	-1	-1	director,miscellaneous,set_decorator
928836	Gareth Wiley	1962	-1	producer
929068	Ilse Wilken	1924	-1	editor
929186	Rich Wilkes	1966	-1	writer,actor,producer
929349	Christopher Wilkinson	1950	-1	writer,producer,assistant_director
929489	Tom Wilkinson	1948	-1	actor,soundtrack
929506	Steve Wilkos	1964	-1	miscellaneous,actor
929609	Fred Willard	1939	-1	actor,soundtrack,writer
929654	Alexandre Willaume	1972	-1	actor
929889	Monika Willi	-1	-1	editor,sound_department,director
929934	Clarence Williams III	1939	-1	actor
929967	Adam Jeremy Williams	-1	-1	music_department,soundtrack,sound_department
929975	Al Williams	-1	-1	writer
930089	Bernard Williams	1942	2015	producer,production_manager,assistant_director
930119	Billy Williams	1929	-1	cinematographer,camera_department,actor
930261	Chris Williams	1968	-1	writer,animation_department,director
930276	Christopher Williams	-1	-1	writer
930536	Elmo Williams	1913	2015	editor,producer,director
930684	Gordon Williams	1934	2017	writer
930964	John H. Williams	1953	-1	producer,executive,director
931058	Kenny Williams	1913	1984	actor,producer
931090	Kimberly Williams-Paisley	1971	-1	actress,producer,director
931095	Tod Williams	1968	-1	director,writer,producer
931234	Margaret Williams	-1	-1	producer,production_manager,director
931251	Mark Williams	-1	-1	producer,writer,director
931265	Marsha Garces Williams	1956	-1	producer,miscellaneous
931308	Michael Williams	1957	-1	producer,executive
931321	Michael C. Williams	1973	-1	actor,writer,producer
931324	Michael Kenneth Williams	1966	-1	actor,producer,miscellaneous
931329	Michelle Williams	1980	-1	actress,soundtrack,music_department
931404	Olivia Williams	1968	-1	actress,soundtrack
931410	Orian Williams	-1	-1	producer,actor,miscellaneous
931423	Pamela Oas Williams	-1	-1	producer,miscellaneous,executive
931650	Sarah Williams	-1	-1	writer,producer
931697	Sian Williams	1964	-1	actress,editorial_department
931783	Tennessee Williams	1911	1983	writer,actor,soundtrack
931937	William Carlos Williams	1883	1963	writer,actor,soundtrack
932037	Glenn Williamson	1963	-1	producer,miscellaneous,executive
932078	Kevin Williamson	1965	-1	writer,producer,actor
932112	Mykelti Williamson	1957	-1	actor,director,writer
932116	Nicol Williamson	1936	2011	actor,soundtrack,miscellaneous
932229	Calder Willingham	1922	1995	writer
932244	Noble Willingham	1931	2004	actor
932303	David Willis	-1	-1	producer,actor,writer
932336	Gordon Willis	1931	2014	cinematographer,director,camera_department
932470	Steven Willis	-1	-1	actor,special_effects,visual_effects
932551	Kevin Willmott	-1	-1	writer,actor,producer
933025	August Wilson	1945	2005	writer,actor,producer
933098	Bridgette Wilson-Sampras	1973	-1	actress,producer,soundtrack
933128	Caleb Wilson	-1	-1	miscellaneous,writer,producer
933156	Chandra Wilson	1969	-1	actress,director,soundtrack
933213	Colin Wilson	-1	-1	producer,editorial_department,production_manager
933276	David C. Wilson	-1	-1	writer
933288	Dennis Wilson	1920	1989	music_department,composer,soundtrack
933335	Dorothy Clarke Wilson	1904	2003	writer
933377	Erik Wilson	-1	-1	cinematographer,camera_department,visual_effects
933379	Erin Cressida Wilson	1964	-1	writer,producer,actress
933400	Flip Wilson	1933	1998	writer,actor,producer
933505	Hugh Wilson	1943	2018	writer,producer,director
933604	Jim Wilson	-1	-1	producer,director,actor
933718	Kim Wilson	-1	-1	producer,writer,miscellaneous
933727	Lambert Wilson	1958	-1	actor,soundtrack,director
933733	Larry Wilson	-1	-1	miscellaneous,writer,producer
933798	Mara Wilson	1987	-1	actress,writer
933858	Michael Wilson	1914	1978	writer
933865	Michael G. Wilson	1942	-1	writer,producer,actor
933896	Nancy Wilson	1954	-1	soundtrack,actress,composer
933940	Patrick Wilson	1973	-1	actor,soundtrack,producer
933959	Peta Wilson	1970	-1	actress
933988	Rainn Wilson	1966	-1	actor,producer,soundtrack
934093	S.S. Wilson	-1	-1	writer,director,animation_department
934254	Trey Wilson	1948	1989	actor,composer,producer
934362	Penelope Wilton	1946	-1	actress
934483	Kurt Wimmer	1964	-1	writer,director,actor
934578	Simon Wincer	1943	-1	director,assistant_director,producer
934668	Vibeke Windeløv	1950	-1	producer,production_manager,actress
934671	Catherine Winder	-1	-1	production_manager,producer,miscellaneous
934752	Stephen F. Windon	1959	-1	cinematographer,camera_department,director
934774	Barbara Windsor	1937	-1	actress,soundtrack,writer
934863	Harry Winer	1947	-1	director,producer,writer
934864	Jason Winer	-1	-1	producer,director,writer
934902	Paul Winfield	1939	2004	actor,miscellaneous,soundtrack
934979	William E. Wing	1869	1947	writer,director
935060	David Wingo	-1	-1	composer,soundtrack,music_department
935095	Gary Winick	1961	2011	producer,director,editor
935203	Charles Winkler	-1	-1	director,actor,producer
935210	David Winkler	-1	-1	director,producer,writer
935382	Michael Winner	1935	2013	director,writer,producer
935530	Ernie Winstanley	1918	1992	actor
935541	Mary Elizabeth Winstead	1984	-1	actress,producer,soundtrack
935589	Hattie Winston	1945	-1	actress,soundtrack
935644	Stan Winston	1946	2008	special_effects,make_up_department,miscellaneous
935653	Ray Winstone	1957	-1	actor,producer,soundtrack
935659	Maurice Dean Wint	-1	-1	actor,soundtrack
935664	Alex Winter	1965	-1	director,actor,producer
935721	Eric Winter	1976	-1	actor,producer
936072	Dale Winton	1955	2018	actor
936374	Kirk Wise	1963	-1	director,writer,animation_department
936403	Ray Wise	1947	-1	actor,soundtrack
936404	Robert Wise	1914	2005	director,producer,editor
936476	Joseph Wiseman	1918	2009	actor
936482	Len Wiseman	1973	-1	producer,writer,director
936493	Sara Wiseman	1972	-1	actress,writer,producer
936537	William Wisher	-1	-1	writer,actor,producer
936591	Andreas Wisniewski	1959	-1	actor,director
936838	Alexander Witt	1952	-1	camera_department,assistant_director,director
936915	Jacques Witta	-1	-1	editor,editorial_department
936970	Brian Witten	-1	-1	producer,miscellaneous,executive
937074	William D. Wittliff	1940	-1	writer,producer,actor
937208	Joe Wizan	1935	2011	producer,miscellaneous,actor
937262	Stan Wlodkowski	-1	-1	producer,production_manager
937714	Dany Wolf	-1	-1	producer,production_manager,assistant_director
937748	Fred Wolf	1964	-1	writer,actor,director
937757	Gary K. Wolf	-1	-1	writer
937930	Scott Wolf	1968	-1	actor,producer,soundtrack
938105	Mariloup Wolfe	1978	-1	actress,director,writer
938209	Carl Heinz Wolff	1884	1942	director,writer,producer
938293	Michele J. Wolff	-1	-1	miscellaneous,writer,producer
938379	Marv Wolfman	1946	-1	writer,miscellaneous,producer
938464	Louis Wolheim	1880	1931	actor,writer,director
938471	Jason Woliner	-1	-1	director,producer,writer
938485	Sidney Wolinsky	-1	-1	editor,editorial_department,camera_department
938645	Wallace Wolodarsky	-1	-1	producer,writer,soundtrack
938678	David L. Wolper	1928	2010	producer,miscellaneous,director
938684	Jay Wolpert	-1	-1	producer,writer,miscellaneous
938755	Sherilyn Wolter	1951	-1	actress
938828	Mark Womack	1960	-1	actor
938860	Kung-won Nam	1934	-1	actor
938893	Anthony Chau-Sang Wong	1961	-1	actor,director,writer
938939	Arthur Wong	-1	-1	cinematographer,actor,producer
938950	Benedict Wong	1970	-1	actor,writer,soundtrack
939056	Fann Wong	1971	-1	actress,soundtrack
939073	Germaine Wong	-1	-1	producer,miscellaneous
939128	James Wong	-1	-1	producer,writer,miscellaneous
939182	Kar-Wai Wong	1956	-1	writer,director,producer
939190	Ken Wong	1967	-1	actor
939296	Ying-Wah Wong	-1	-1	composer,soundtrack,music_department
939431	Yat-Fei Wong	1946	-1	actor,soundtrack
939697	Evan Rachel Wood	1987	-1	actress,soundtrack,music_department
939795	John Wood	1930	2011	actor
939836	Lana Wood	1946	-1	actress,producer,miscellaneous
939943	Rachel Wood	-1	-1	assistant_director,miscellaneous,actress
939992	Sam Wood	1883	1949	director,producer,actor
940071	Wally Wood	1927	1981	writer,art_department
940124	Bob Woodward	1943	-1	writer,actor
940125	Bronte Woodard	1940	1980	writer
940158	Bokeem Woodbine	1973	-1	actor,producer,soundtrack
940182	Jackie Woodburne	1956	-1	actress,writer
940287	Sara Woodhatch	1973	-1	miscellaneous,producer,director
940327	Albie Woodington	1952	-1	actor
940361	Richard Woodley	-1	-1	writer
940362	Shailene Woodley	1991	-1	actress,producer,soundtrack
940410	Daniel Woodrell	-1	-1	writer,producer
940531	Cary Woods	-1	-1	producer,director,writer
940627	Ilene Woods	1929	2010	actress,soundtrack
940790	Skip Woods	-1	-1	writer,producer,director
940919	Edward Woodward	1930	2009	actor,producer,soundtrack
940974	Peter Woodward	1956	-1	actor,writer,stunts
941000	Tim Woodward	1953	-1	actor,soundtrack
941052	Adam Woodyatt	1968	-1	actor
941103	Chuck Woolery	1941	-1	actor,writer,soundtrack
941214	Nigel Wooll	1941	-1	assistant_director,producer,production_manager
941262	Stephen Woolley	1956	-1	producer,assistant_director,director
941280	Cornell Woolrich	1903	1968	writer
941314	Linda Woolverton	1952	-1	writer,miscellaneous,actress
941335	Tim Wooster	-1	-1	camera_department,cinematographer,visual_effects
941703	Marvin Worth	1925	1998	writer,producer,miscellaneous
941777	Sam Worthington	1976	-1	actor,producer,director
941966	Stephen Wozniak	1971	-1	actor,producer,director
941967	Steve Wozniak	1950	-1	producer,miscellaneous,actor
942039	Fay Wray	1907	2004	actress,writer,camera_department
942046	John Wray	1887	1940	actor,writer
942352	Dorsey Wright	1957	-1	actor,assistant_director,soundtrack
942367	Edgar Wright	1974	-1	director,writer,actor
942373	Edwina Wright	-1	-1	writer,producer,director
942444	Ian Wright	1963	-1	actor,soundtrack
942480	Jeff Wright	-1	-1	actor,writer,producer
942482	Jeffrey Wright	1965	-1	actor,producer,soundtrack
942504	Joe Wright	1972	-1	director,producer,actor
942510	John Wright	-1	-1	editor,editorial_department
942549	Justine Wright	-1	-1	editor,editorial_department,miscellaneous
942590	Lawrence Wright	-1	-1	writer,producer
942661	Miklos Wright	-1	-1	editor,editorial_department,producer
942668	N'Bushe Wright	1970	-1	actress
942723	Ralph Wright	1908	1983	writer,actor,animation_department
942787	Samuel E. Wright	1946	-1	actor,soundtrack,music_department
942792	Sarah Wright	1983	-1	actress
942825	Steve Wright	-1	-1	composer,music_department,soundtrack
942863	Teresa Wright	1918	2005	actress,soundtrack
942876	Thomas M. Wright	1983	-1	actor
942897	Tracy Wright	1959	2010	actress
943063	Alan Wu	-1	-1	director,assistant_director
943079	Daniel Wu	1974	-1	actor,producer,director
943237	Robert Wuhl	1951	-1	actor,writer,director
943391	Alex Wurman	1966	-1	composer,music_department,soundtrack
943451	Stuart Wurtzel	1940	-1	production_designer,art_director
943527	Chris Wyatt	-1	-1	editor,editorial_department,sound_department
943758	William Wyler	1902	1981	director,producer,actor
943829	Brad Wyman	-1	-1	producer,actor,production_manager
943870	Geraint Wyn Davies	1957	-1	actor,director,producer
943922	D.B. Wyndham-Lewis	1894	1969	writer,soundtrack
943956	Ed Wynn	1886	1966	actor,soundtrack,miscellaneous
943978	Keenan Wynn	1916	1986	actor,soundtrack,stunts
944003	Tracy Keenan Wynn	1945	-1	writer,producer,director
944027	Gilbert Wynne	1934	-1	actor
944315	Jonathan X	-1	-1	director,miscellaneous,assistant_director
944318	Malcolm X	1925	1965	writer,soundtrack
944598	Derek Barbosa	1974	-1	actor,soundtrack,writer
944803	Lila Yacoub	-1	-1	producer,miscellaneous,production_manager
944834	Raghuvir Yadav	1957	-1	actor,music_department,soundtrack
944892	Kevin Yagher	1962	-1	make_up_department,special_effects,miscellaneous
944985	Akiko Yajima	1967	-1	actress,soundtrack
945026	Boaz Yakin	1966	-1	writer,producer,director
